video_id,channel_title,channel_id,video_publish_date,video_title,video_view_count,video_like_count,video_dislike_count,video_comment_count
xt-g6JbABNY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-16T22:42:47.000Z,Full Show - Washington Post Ignores New Explosive Details On Seth Rich Murder - 05/16/2017,23807,672.0,35.0,270.0
RBUutc4X_7I,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-16T17:11:19.000Z,The Washington Post Stinks Worse Than The Onion,5494,283.0,18.0,53.0
A38xRjIs_lk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-16T17:05:06.000Z,Mega Hoax: WaPo Caught Fabricating Trump Leak,12319,717.0,32.0,136.0
Hd8eCe5SNe0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-16T01:48:51.000Z,LIVE: McMasters Fingered As Leak In Faux WaPo Russian Story,30991,1391.0,73.0,400.0
Dw1THziLTaA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-15T05:28:03.000Z,Breaking: MSM Tells The World Why They Hate The American People,25663,1592.0,43.0,315.0
43lt6mGRzfw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-14T16:55:17.000Z,Emergency Message To MSM: Don't Lose Your Humanity,79257,3017.0,160.0,590.0
eDQUBvMFhos,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-12T09:30:00.000Z,MSNBC Calls Out Maxine Waters Double Standard,115957,3685.0,67.0,1276.0
yR4aQT8E_F0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-11T19:32:51.000Z,MSM Pushes More Russian Fake News,5425,250.0,13.0,60.0
tFgl2O1LDLY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-11T16:33:35.000Z,Powerful! Pat Buchanan: MSM Is The Enemy Of Trump And The Enemy Of America,15856,653.0,16.0,99.0
hlqQC9aLnh0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-10T23:45:11.000Z,MSM Reporters Collude in Real Time At White House Press Briefing,17872,689.0,27.0,110.0
YGWpz-sXtC8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-10T21:27:46.000Z,MSM Compares Trump To Nixon After Firing James Comey,6362,277.0,12.0,121.0
aJPr2yh8oi8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-10T13:35:44.000Z,Is This The Biggest Syrian War Propaganda Yet?,23768,989.0,47.0,220.0
GmK8JZdxiaI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-09T21:50:07.000Z,BuzzFeed: The Standard For Mental Illness,12550,465.0,17.0,64.0
8FpoldLdwy4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-09T00:20:03.000Z,DEAR BLACK PEOPLE (BuzzFeed is Cancer),39489,3638.0,186.0,781.0
-XorL5DsK2U,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-08T23:22:45.000Z,MTV Bans Gender In Plot To End Humanity,14195,525.0,18.0,176.0
rCHvk2ulzRo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-08T23:42:15.000Z,MSM Pushes The Coming Tectonic Shock Wave Of Anarchy,8708,360.0,11.0,62.0
7k4yWR-Xeww,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-05T21:21:29.000Z,World Famous Cartoonist Destroys SJW Propaganda,9896,352.0,13.0,60.0
XlS_KxR3-Qk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-04T17:49:17.000Z,Buzzfeed Loves Alex Jones' Voice,7815,322.0,17.0,72.0
GXkG25js0sQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-04T04:00:33.000Z,Buzzfeed Writes Fiction About Their Current Obsession: Alex Jones,6675,353.0,23.0,100.0
WxojrKBfrqY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-04T03:41:54.000Z,Infowars Is Exploding And Dangerous To The MSM's Paradigm,8823,343.0,19.0,65.0
kppEUEFi6iU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-03T23:52:58.000Z,CNN Attack Backfires As Their Own Article Promotes Infowars' 30 Hour Broadcast,10895,491.0,13.0,105.0
PWNQNf7DCfY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-03T17:46:33.000Z,MSM Is Terrified Of Infowars And Our Sources,14770,737.0,25.0,133.0
0C7yYEYz3xI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-02T22:46:59.000Z,Was UT Stabber Radicalized By MSM?,15687,904.0,40.0,207.0
iwtE7mcd4sw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-02T22:42:01.000Z,Buzzfeed Engages In More Anti-White Racism,10327,704.0,28.0,276.0
WpTTe4ytjv8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-02T18:17:37.000Z,Trump Ad Banned From CNN,15655,605.0,77.0,112.0
U9sycxWjAv0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-01T22:12:37.000Z,Full Show - MSM / Globalists Fail to Stop Planetary Awakening - 05/01/2017,18533,575.0,31.0,185.0
VQ3TsmDiDBI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-01T17:00:05.000Z,Infowars Traffic Explodes Under MSM Attack,14766,1071.0,33.0,246.0
Hd0BtE4Ytoo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-29T17:43:51.000Z,MSM Pushes Fake News Lies About NRA Convention,24212,885.0,34.0,264.0
ln-kbhNgAGM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-29T01:13:17.000Z,POWERFUL: Alex Jones Destroys MSM At Austin Child Custody Press Conference,310403,10028.0,582.0,2856.0
c1roucXXcn0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-27T00:27:08.000Z,"Drills, Shelters & Propaganda Return With Cold War",21159,619.0,38.0,220.0
kH1TFNxRAzw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-27T01:00:02.000Z,MSM Ignores Massive Pedo Investigation,34036,1228.0,26.0,285.0
vzqUGItGkyc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-26T22:26:27.000Z,Full Show - Ivanka Meets Merkel / MSM Operatives Target Alex Jones - 04/26/2017,23299,586.0,45.0,327.0
hovEU77Zvws,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-26T16:58:33.000Z,MSM Pushing Anti-Infowars Propaganda,9842,443.0,40.0,154.0
l_JQMnA49mE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-25T21:23:55.000Z,Buzzfeed Sued By Trump's Lawyer Over 'Completely Fabricated' Dossier,5265,326.0,9.0,49.0
UXcyfaW4WwM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-25T08:31:43.000Z,NY Times Promotes Fascism,7470,414.0,13.0,109.0
JFFb2QxFM74,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-24T20:04:09.000Z,MSM's Fake Narrative About Islam,12871,654.0,28.0,86.0
YZJWyh0wobA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-19T21:19:14.000Z,MSM Downplays And Encourages Violent Extremism,7016,437.0,17.0,103.0
cFSBSSGGlvs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-19T17:23:47.000Z,Video: Paul Joseph Watson Debunks Buzzfeed Fake News,27760,980.0,26.0,152.0
ZKiQ5eYKIAc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-19T16:35:05.000Z,MSNBC's Malcolm Nance Calls For ISIS To Bomb Trump Property,26329,697.0,22.0,169.0
_1pJ8SF7QQY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-18T23:49:34.000Z,EXCLUSIVE! Alex Jones Responds To MSM Attacks Claiming He Is Fake / An Actor,183246,5681.0,845.0,2701.0
PiYwqNYxVlw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-18T19:38:45.000Z,MSM Anti-Freedom Bias Exposed,7368,287.0,25.0,36.0
fdfwAstVUlo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-17T19:29:45.000Z,Real Existential Threat To MSM Is New Media,6145,295.0,27.0,44.0
IdRberFRiA0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-17T18:59:03.000Z,NY Times Says Trump Should Help ISIS,12583,630.0,31.0,124.0
4apGrPHsAaQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-17T17:57:43.000Z,CNN Refuses To Show Race Of Cleveland Killer,24988,965.0,70.0,402.0
Kh6-xVmlwZU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-14T22:05:33.000Z,Gavin McInnes Learns About MSM Fake News Campaign Against American Patriots,14146,574.0,25.0,58.0
zbpMHa1peQo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-14T18:01:42.000Z,Mike Cernovich: I Love Being Attacked By Lying MSM,32042,703.0,37.0,126.0
6DbG4CcjmdI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-13T21:26:17.000Z,"Video: CNN Caught Again, Faking War News",65242,1989.0,66.0,401.0
FKT6SYjb2l4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-12T17:52:10.000Z,Lying MSM Tries To Paint Patriots As Russian Agents,9174,476.0,40.0,131.0
Uj9mkx2BO4E,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-11T21:38:32.000Z,MSM Revisits Pre Iraq War Rhetoric,9508,404.0,14.0,104.0
aDf80OsnHNs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-11T17:51:28.000Z,CNN Twists Infowars Alt Right Statements On Trump,17357,802.0,44.0,253.0
8On5V_zqwOM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-11T17:15:50.000Z,MSM Admits CIA Launching False Flag Hack Attacks In The US,14024,589.0,18.0,132.0
2dqsd0uUmu0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-08T19:00:57.000Z,Russia Warns Of All Out War As MSM Attacks Official Story Doubters,236610,5419.0,602.0,2717.0
VXItmaAToDU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-08T01:19:04.000Z,How To Recognize War Propaganda,73075,1646.0,92.0,556.0
-2yYXoHIEI4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-08T01:00:00.000Z,CNN Rolls Around In Its Own Filth,37269,1610.0,66.0,233.0
nBmp8KzIGW8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-07T01:51:01.000Z,Independent Media Needs To Continue Fighting MSM Lies,7216,207.0,27.0,161.0
SdxM81fgr2I,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-07T01:14:56.000Z,Propaganda Madness: North Korea Pushes WW3,29183,704.0,49.0,324.0
4E9Zr2yBlLU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-07T01:00:12.000Z,Hilarious: MSM Says Probiotics Are A Fraud,6280,266.0,15.0,70.0
LQIgqFHE1Xo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-06T23:52:05.000Z,War Propaganda: CNN Has Child Read Off Teleprompter,18431,768.0,20.0,205.0
-BexUTy9InA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-06T11:00:01.000Z,Pepsi Forced To Remove Propaganda Commercial,49668,2278.0,77.0,865.0
OUKvp8YAgkU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-05T02:10:52.000Z,Leaks Inside MSM Bring  Down Globalists,10836,672.0,6.0,110.0
BV8PYL_kG-8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-05T00:03:34.000Z,Why MSM Is Covering For Susan Rice's Crimes,21124,758.0,17.0,218.0
yAap1rM0Dq4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-04T17:36:14.000Z,Breaking: Jared Kushner Is Leaking To MSNBC,262483,3182.0,1199.0,1736.0
WkxRf7i_e3o,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-04-03T01:30:00.000Z,Drudge Warns Trump: MSM Is Not Dead Yet,27262,989.0,27.0,148.0
Pc8MTXTi9q8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-31T02:36:15.000Z,MSNBC Says Trump Is Evil For Trusting His Family / Compares Them To Saddam's Family,4875,212.0,10.0,46.0
01eypOJEsvQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-30T23:43:35.000Z,"MSM Airs Live ""Racist"" Hissy Fit On TV",17117,640.0,19.0,325.0
jqABk5C7UUo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-29T08:17:36.000Z,Full Video: MSM Compares Trump's Children To Murderers,7560,255.0,20.0,110.0
Vs7_nUazcp8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-28T22:50:04.000Z,LIVE: MSM Compares Trump's Children To Brutal Murderers,48611,1561.0,80.0,290.0
aRAh6crbtJA,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-27T23:18:54.000Z,"MSM Fossil, Ted Koppel, Resurrected To Attack Free Speech",10037,402.0,36.0,88.0
xD5u6T0l2Iw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-21T02:55:02.000Z,"Alex Covers David Rockefeller's Death Bed Confession (For MSM, This Is A Joke)",273804,6614.0,234.0,2012.0
qk6ExORqKTE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-18T00:58:06.000Z,CNN/NYT Blame Alex Jones For Trump Wiretap Claims,29409,846.0,59.0,289.0
IWjf2fVrkXs,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-17T00:17:02.000Z,Dying MSM Calls For End Of Free Press,10917,706.0,17.0,162.0
NHMyase8AKk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-16T23:06:31.000Z,Explosive! CNN Admits Obama Spied On Trump,36566,1325.0,62.0,271.0
LjyyIJxNl7s,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-13T23:09:14.000Z,"SNL, Homeland And Snoop Dogg Join The MSM Fake News Bandwagon",11384,525.0,36.0,241.0
y6p-o3KqxzU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-11T02:31:07.000Z,Jesse James: “We Won! MSM Is A False Reality”,77426,1870.0,115.0,531.0
TgLQsWuUE1A,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-10T01:21:45.000Z,President Trump Needs To Launch A Nightly Fireside Chat To Counter MSM Fake News,7540,424.0,15.0,90.0
UcFIALSlGjw,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-08T16:55:56.000Z,LIVE! BREAKING: Facebook/MSM Now Censoring Whistleblowers/Vault7,79354,2772.0,83.0,480.0
T7_1SpHnDT8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-08T01:57:40.000Z,"CNN Forced To Abandon ""Fake News"" Slur",30343,1585.0,31.0,294.0
xiWyqrdfMYc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-08T01:55:30.000Z,"CNN Cuts Live Feed Of Guest Who Links ""Refugees"" To Terrorism",27319,1610.0,35.0,262.0
dQemNDTFXEY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-07T02:40:10.000Z,MSM More Concerned With Twitter Than Nuclear Missles,7878,398.0,23.0,79.0
uDFl_EdqwWI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-04T16:00:11.000Z,Bombshell! MSM Caught Making Fake News Websites,84295,3119.0,97.0,496.0
uJL7nz3w0hk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-03T22:13:28.000Z,College Students Clueless About Propaganda,76455,1929.0,51.0,523.0
hFOAlgOjhQM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-03-01T01:00:23.000Z,"Gerald Celente Tears Into CNN, Robert De Niro, And More",36441,825.0,33.0,160.0
1Q3CdyECeIU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-27T08:09:30.000Z,Satanists Call For Trump's Death / MSM Officially Dead: 2/26/17 Full Show,52546,1791.0,94.0,737.0
jYIBckVpY20,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-27T04:59:57.000Z,Trump Kicks CNN Out Of White House / Cancels Correspondence Dinner,82539,3445.0,107.0,717.0
0HgenQUREzY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-27T02:30:00.000Z,President Trump Is The Only Reason MSM Has Any Ratings,10935,604.0,29.0,98.0
qiLG6MZqeb8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-27T02:03:51.000Z,Trump Deals Death Blow To MSM,39415,1635.0,48.0,280.0
x8AYBjeLgaY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-26T23:02:26.000Z,Breaking! Trump Has Officially Killed The MSM/Fake News,370622,10787.0,456.0,2234.0
Sw6-K1btu4I,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-24T19:30:48.000Z,CNN: More Fake Than You Thought,56920,3115.0,72.0,431.0
2aihzHXlNpo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-24T00:34:18.000Z,Washington Post Fails To Entrap Jon Rappoport,13776,649.0,23.0,106.0
On97r6OsvKQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-24T00:01:03.000Z,James O'Keefe Goes to War With the Mainstream Media,19747,931.0,26.0,105.0
tuRXcutfCcQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-23T23:55:22.000Z,MSM Panics Over Comment Sections,40802,1729.0,28.0,374.0
SQwoIF7nHLI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-23T04:28:39.000Z,MSNBC Admits They Control What You Think,42215,1789.0,48.0,319.0
opLklRjTKYM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-23T03:41:54.000Z,Mika Brzezinski Admits MSNBC Wants To Control Exactly What People Think,19641,762.0,27.0,127.0
HKVM771FdXQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-20T02:30:00.000Z,Trump Destroys MSM In Powerful Speech,45694,1973.0,57.0,482.0
XsMmiAdKcQ8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-20T02:30:00.000Z,CNN Admits Trump Saving U.S. Economy,46221,1940.0,52.0,254.0
AVqsDfs43yo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-05-07T19:26:08.000Z,The Alex Jones Show (4-4-2017) MSM In Total Denial Over Obama & Rice Attempts To Destroy Trump,10222,298.0,35.0,71.0
pB3xYYct1jc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-17T05:39:02.000Z,Trump Destroys CNN Reporter,33092,1454.0,105.0,362.0
XSv4Prem45k,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-15T02:38:57.000Z,NY Times Journalist Calls Melania A Hooker,29564,940.0,44.0,321.0
uPn0mSd7jiU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-15T02:33:47.000Z,New York Times & Pelosi Caught In Fake News Scandal,17318,921.0,7.0,155.0
E9qnYG7fNl0,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-15T02:02:49.000Z,Globalism Now Openly Admitted By MSM,21692,771.0,23.0,265.0
rvc7RKgGgH8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-14T14:40:44.000Z,MSM Lies About Trump Targeting Legal Immigrants,25210,1282.0,57.0,406.0
M6z8uwkSvEE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-09T04:15:30.000Z,Full Show - Infowars Drives Stake Of Truth Into MSM Vampires - 02/08/2017,53949,1246.0,37.0,394.0
rhLc0PX2GXo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-08T00:15:42.000Z,Trump Trolls CNN To Cover Islamic Terror,53647,2641.0,44.0,455.0
sbbB-Ain5_Y,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-04T01:25:57.000Z,Audi Ad: SuperPropaganda For SuperBowl,31466,810.0,80.0,311.0
N1K0Nia5evY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-02-04T01:39:12.000Z,Black Trump Supporter Destroys False MSM Narrative,99487,4433.0,92.0,1487.0
5GUBDJqXQ3g,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-31T01:22:44.000Z,Vice Talks Trump Coup & NY Times Hopes for Assassination,52581,1066.0,119.0,317.0
iqVFpOY8XEo,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-27T22:55:00.000Z,CNN Mocks Trump for Keeping Promises: “Verges on Obsession”,39647,1268.0,22.0,295.0
uXNjRyddEr8,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-27T09:30:31.000Z,CNN The Leader In Racist News Coverage,39821,1565.0,83.0,606.0
Lf_mxYsUTm4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-27T01:07:43.000Z,Breaking: MSM Wants To Get Caught Lying To Distract Public,25351,747.0,14.0,170.0
H9-qncG9H3A,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-26T04:05:19.000Z,Inaugural Recap: CNN Busted Again/For Now Trump Won,22320,682.0,18.0,144.0
rlUXU_xIBwk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-26T03:56:44.000Z,Kellyanne Conway Boosted/CNN’s Ana Navarro Exposed,27552,1005.0,52.0,220.0
2FBmprSH0Ws,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-26T00:43:10.000Z,Secret Behind Rash Of MSM Fake News Exposed,84708,1832.0,954.0,789.0
Zh9m5gyloGQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-25T22:22:11.000Z,Ron Paul to MSM: You Can't Handle The Truth!,18756,672.0,9.0,85.0
CMTmsVRV274,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-25T08:34:00.000Z,Facts Destroy MSM's Claim That Trump Had Small Crowd Size,65589,2253.0,92.0,460.0
2Ck4CsJvEfc,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-25T01:45:15.000Z,Alex Prays for Victims of MSM/Soros Brainwashing,16252,770.0,30.0,244.0
N_oQ-kgUk5g,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-24T02:00:36.000Z,CNN Debunks Its Own Claim That Trump Inauguration Was Small,530679,8321.0,1002.0,2764.0
zaF0CH-Y5hI,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-23T02:01:11.000Z,Why CNN = Fake News,112028,5347.0,194.0,1245.0
_2H9e2sb5Co,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-22T16:49:49.000Z,How Mainstream Media Sabotages Society,52143,3031.0,37.0,557.0
oNGJ-hTFS3M,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-21T08:41:13.000Z,MSM Booed Out Of The Inaugural Parade,178738,5374.0,122.0,860.0
Uj1F3_B2CKQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-22T16:59:15.000Z,Hillary Lover Confuses Trump With CNN,388370,8716.0,142.0,1475.0
rEmllmHzQg4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-20T08:54:15.000Z,Insider Secrets of the Mainstream Media,15413,479.0,12.0,66.0
EpCuJtjGqD4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-20T09:30:00.000Z,CNN Talks Trump Assassination,47041,1051.0,62.0,501.0
cXQd--8YvyQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-20T00:01:09.000Z,MSM Hypes Drone Attack During Inauguration,41191,1151.0,35.0,278.0
jY6hmzd6DzE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-19T22:05:28.000Z,FAIL! MSM Tries To Shut Down Infowars Interview,186304,4067.0,82.0,1510.0
w4ntrDsWxR4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-16T23:32:39.000Z,MSM & John Lewis are Lying Piles of Garbage,27867,1034.0,43.0,293.0
mIQrgN_SnK4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-14T01:08:31.000Z,MSM’s New Meme: Trump is “Manchurian Candidate”,9275,359.0,16.0,128.0
2kztbAbrodM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-13T03:28:09.000Z,"Full Show - BuzzFeed Fake News Exposed, Will Arrests Be Made? - 01/12/2017",57030,1301.0,49.0,724.0
eSBP6oPt7nk,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-13T01:36:50.000Z,Can MSM Sink Any Lower? Yes,16245,662.0,8.0,85.0
hclETBO7QE4,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-13T00:46:59.000Z,Buzzfeed Confessed To Libel,14695,627.0,19.0,86.0
hZhVb-z5iyE,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-12T10:00:30.000Z,"Trump to CNN: Sit Down and Shut Up, Fake News!",62427,1759.0,85.0,579.0
LElxEPMmKTU,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-12T04:26:12.000Z,Mark Your Calendar Trump Killed The MSM Today,61934,2493.0,51.0,597.0
ooYVOrOZgSQ,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-12T03:37:00.000Z,Trump Kills MSM Today -Time Warner Collapsing,70856,1985.0,39.0,340.0
dcripWKX67U,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-12T01:14:49.000Z,CNN In Desperate Damage Control Over Fake News,143225,3465.0,87.0,896.0
yDApHaQ86-o,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-12T01:04:08.000Z,CNN on Ropes Over Fake News,38869,1432.0,23.0,245.0
13TxITlOy6c,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-12T00:56:40.000Z,Donald Trump Exposes More MSM Stupidity,17156,827.0,15.0,99.0
wa_fvsuXXTM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-12T00:52:23.000Z,Trump Declares War On Fake News/CNN,29764,1744.0,19.0,326.0
-xuvA1Uc4TY,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-11T17:42:39.000Z,BREAKING! Trump Calls CNN and Buzzfeed Fake News In Press Conference,205246,7169.0,86.0,1676.0
tkIk31t_YUM,The Alex Jones Channel,UCvsye7V9psc-APX6wV1twLg,2017-01-11T17:13:32.000Z,Trump Calls CNN Fake News,181020,4807.0,111.0,972.0
